mac_address,symbol,windows_address
10b0c052,LoadAnimation__20CLemmingAnimsManagerFUl9ANIM_TYPE,434bc0
10b0c1da,UpdateNonCacheLoad__20CLemmingAnimsManagerFv,434d10
10b0c244,LoadAnimation__20CLemmingAnimsManagerFUlUl9ANIM_TYPE,434d40
10b0c3e4,UnLoadAnimation__20CLemmingAnimsManagerFUl,434ec0
10b0c46c,UnLoadAnimation__20CLemmingAnimsManagerFUlUl,434f00
10b0c502,__ct__17CPanelPauseButtonFP6CPanelRC8CVSPointP7CPVGWndUlUl,4421d0
10b0c5b8,OnInside__17CPanelPauseButtonFRC8CVSPoint,442240
10b0c604,DrawButton__17CPanelPauseButtonFv,442260
10b0c63c,OnPaint__17CPanelPauseButtonFRC7CVSRect,442270
10b0c67e,OnPressed__17CPanelPauseButtonF12BUTTON_FLAGS,442280
10b0c6ec,OnReleased__17CPanelPauseButtonF12BUTTON_FLAGS,4422b0
10b0c7c6,OnExternalButtonUp__17CPanelPauseButtonFRC8CVSPoint12BUTTON_FLAGS,442350
10b0c854,__ct__12CPanelButtonFP13CPanelLemmingRC7CVSRectP7CPVGWnd,442390
10b0cb74,__dt__12CPanelButtonFv,4425e0
10b0cc70,OnInside__12CPanelButtonFRC8CVSPoint,442670
10b0ccb6,DrawButton__12CPanelButtonFv,442690
10b0d146,OnPaint__12CPanelButtonFRC7CVSRect,4429b0
10b0d262,OnReleased__12CPanelButtonF12BUTTON_FLAGS,442aa0
10b0d2b2,OnExternalButtonUp__12CPanelButtonFRC8CVSPoint12BUTTON_FLAGS,442ac0
10b0d320,OnPressed__12CPanelButtonF12BUTTON_FLAGS,442ae0
10b0d5c6,Move__13CPanelLemmingFRC8CVSPoint,442ca0
10b0d654,__ct__13CPanelLemmingFP14CPlayerLemmingRC8CVSPointP6CPanel,442ce0
10b0d77a,__dt__13CPanelLemmingFv,442db0
10b0d7d8,UpdateStatus__13CPanelLemmingFv,442dd0
10b0d942,GetPausePos__6CPanelFv,442f00
10b0da4a,__ct__6CPanelFP3C2D,442f80
10b0dc46,__dt__6CPanelFv,443140
10b0dd10,OnSize__6CPanelFv,4431f0
10b0dd98,Process__6CPanelFv,443250
10b0ddd8,SetPause__6CPanelFUc,443270
10b0de2c,TranslateKey__6CPanelFUl,4432a0
10b0de64,ProcessMsg__6CPanelFP10tagMESSAGE,4432c0
10b0df46,MouseInPanel__6CPanelFRC8CVSPoint,443360
10b0dfec,CursorChangeType__12CPauseWindowF18eCursorDisplayTypei,
10b0e048,Initialise__12CPauseWindowFv,443af0
10b0e1da,Load__12CPauseWindowFv,443c70
10b0e2a0,UnLoad__12CPauseWindowFv,443d40
10b0e2fc,Restart__12CPauseWindowFv,443d80
10b0e390,CreateTheWindow__12CPauseWindowFRC7CVSRect,443db0
10b0e6ce,CalculateWindow__12CPauseWindowFv,444050
10b0eeba,__ct__12CPauseWindowFP19CReceiveWindowStateP7CPVGWnd20ePauseWindowMessages,444680
10b0f02a,__dt__12CPauseWindowFv,444790
10b0f1aa,RegisterRemaps__12CPauseWindowFv,4448c0
10b0f222,UnRegisterRemaps__12CPauseWindowFv,444900
10b0f282,Remap__12CPauseWindowFi,444930
10b0f2d8,OnPaint__12CPauseWindowFRC7CVSRect,444980
10b0f404,OnInside__12CPauseWindowFRC8CVSPoint,444a90
10b0f506,OnButtonDown__12CPauseWindowFRC8CVSPoint12BUTTON_FLAGS,444b20
10b0f61a,OnButtonUp__12CPauseWindowFRC8CVSPoint12BUTTON_FLAGS,444bd0
10b0f67c,OnExternalButtonUp__12CPauseWindowFRC8CVSPoint12BUTTON_FLAGS,444bf0
10b0f6e6,ProcessMsg__12CPauseWindowFP10tagMESSAGE,444c10
10b0f8a0,FreeVram__12CPauseWindowFv,444da0
10b0f8fc,OnDriverChange__12CPauseWindowFv,444dd0
10b0f930,DumpStrs__9CPBButtonFv,43a1c0
10b0f952,__ct__12CPadToButtonFi,43a250
10b0f9e2,__dt__12CPadToButtonFv,43a2b0
10b0f9e2,__dt__12CPadToButtonFv,43a490
10b0fa5c,ProcessMsg__12CPadToButtonFP10tagMESSAGE,43a2e0
10b0fb42,__ct__10CSoundViewFv,439a70
10b0fbd4,__dt__10CSoundViewFv,439b30
10b0fc30,SetEffectsOn__10CSoundViewFUc,439b50
10b0fc68,PlayEffect__10CSoundViewF12eSoundEffect,439b70
10b0fcd2,SetMusicOn__10CSoundViewFUc,439ba0
10b0fd8a,SoundEffect__10CSoundViewFP9CViewDataiR7AICOORD,439c40
10b0ff0a,UnprepareEffects__10CSoundViewFv,439d60
10b0ff80,PrepareEffects__10CSoundViewFUs,439d90
10b10068,GetnEffects__10CSoundViewFUs,439df0
10b100d0,ChangeState__10CSoundViewFUsP11CLoadUpdate,439e30
10b10236,SetEffectsVolume__10CSoundViewFUc,439f50
10b1027c,SetMusicVolume__10CSoundViewFUc,439f70
10c0000c,NumToolboxTraps__Fv,
10c00062,GetTrapType__Fs,
10c0008e,TrapExists__Fs,
10c00102,GetSystemFolder__FPsPl,
10c00160,GetCPanelFolder__FPsPl,
10c001ee,SearchFolderForDNRP__Fllsl,
10c0029e,OpenOurRF__Fv,
10c00358,OpenResolver,
10c0040e,CloseResolver,
10c00456,StrToAddr,
10c00492,AddrToStr,
10c004cc,AddrToName,
